327;{'list2': [], 'list1': [], 'list3': []}
330;{'list2': [], 'list1': [], 'list3': ['pilers']}
336;"{'list2': ['comb'], 'list1': ['bow;', 'moose', 'elephant'], 'list3': ['oose', 'moose', 'stero']}"
339;{'list2': ['brush'], 'list1': [], 'list3': []}
342;{'list2': ['toliet'], 'list1': ['toliet'], 'list3': ['toliet']}
345;{'list2': [], 'list1': [], 'list3': []}
348;{'list2': ['eer', 'pider'], 'list1': ['delphin', 'knife', 'wrenh'], 'list3': ['oad']}
351;{'list2': [], 'list1': [], 'list3': []}
354;{'list2': [], 'list1': ['shark\\'], 'list3': ['ray', 'hore']}
357;{'list2': ['connon'], 'list1': ['baracuda', 'hangar'], 'list3': ['chisle', 'hampster']}
360;{'list2': ['for', 'moneky', 'gorrilla', 'leapord'], 'list1': ['leapord'], 'list3': ['sppon']}
363;{'list2': ['', 'shoes'], 'list1': [], 'list3': ['aligator', 'shoes']}
366;{'list2': [], 'list1': ['rats', 'mittens', 'shoes', 'panda', 'fox'], 'list3': ['ostrich', 'locusts']}
369;{'list2': [], 'list1': [], 'list3': ['spool', 'rog']}
372;{'list2': [], 'list1': [], 'list3': []}
375;{'list2': ['pliars', 'aquarium'], 'list1': ['cowe'], 'list3': []}
378;{'list2': ['mosiquito', 'umberlla', 'candel'], 'list1': ['racoon', 'misquito', 'candel '], 'list3': []}
381;{'list2': [], 'list1': ['lepord'], 'list3': ['poon']}
384;{'list2': ['monkey panther'], 'list1': [], 'list3': []}
387;{'list2': ['crocidile', 'catapillar', 'hawk', 'harpiscope', 'zebra'], 'list1': [], 'list3': ['baloon', 'harpiscope']}
390;{'list2': [], 'list1': [], 'list3': ['sppon', 'sool']}
393;{'list2': ['moose'], 'list1': ['sppon ', 'sppon', 'goldfiswh', 'waspo', 'deploma'], 'list3': []}
396;{'list2': ['closet'], 'list1': ['humming birg'], 'list3': ['sppon']}
399;"{'list2': ['orschrid'], 'list1': ['oschrid'], 'list3': ['penci;', 'bird', 'orshrid']}"
402;{'list2': ['pelicon', 'book', 'acordion'], 'list1': ['peguin', 'pelicon', 'catapillar', 'book'], 'list3': ['chettah', 'acordion']}
405;{'list2': ['sppon', 'himmingbird', 'donket'], 'list1': ['spoder'], 'list3': []}
408;{'list2': ['fauset'], 'list1': [], 'list3': ['gorila', 'geans', 'fauset', 'hager', 'mouse']}
411;{'list2': [], 'list1': [], 'list3': []}
414;{'list2': [], 'list1': ['mirror'], 'list3': ['mirror']}
417;{'list2': [], 'list1': [], 'list3': []}
420;{'list2': ['trumphet', 'napkin'], 'list1': ['napkin', 'cup'], 'list3': ['napkin']}
423;{'list2': [], 'list1': ['screwdriver'], 'list3': ['gorrilla']}
426;{'list2': ['ACCORDIAN', 'MICORWAVE'], 'list1': ['ACCORIDAN'], 'list3': []}
429;{'list2': [], 'list1': [], 'list3': ['rate']}
432;{'list2': [], 'list1': ['agle'], 'list3': ['vrown']}
435;{'list2': ['lamo'], 'list1': ['volleybal'], 'list3': ['aramadillo']}
438;{'list2': ['violen', 'crocadile'], 'list1': ['crocadile'], 'list3': ['crocidile', 'violen']}
441;{'list2': ['tiger', 'dove'], 'list1': ['tiger'], 'list3': ['eer', 'deer^', 'tiger', 'sink']}
444;{'list2': [], 'list1': [], 'list3': ['led']}
447;{'list2': [], 'list1': [], 'list3': []}
450;{'list2': [], 'list1': ['cactus'], 'list3': []}
453;{'list2': [], 'list1': [], 'list3': []}
456;{'list2': [], 'list1': ['Dog', 'Fish', 'Monkey'], 'list3': ['Fish', 'Turtle']}
459;{'list2': ['crocodilla', 'toliet'], 'list1': [], 'list3': ['dee4r', 'ravej', 'toliet']}
462;{'list2': ['Kangaroon', ''], 'list1': [], 'list3': []}
465;{'list2': ['Feret', 'Letter'], 'list1': ['Racoon'], 'list3': ['Harpischord', 'Ostrick']}
468;{'list2': ['accordian'], 'list1': ['goat', 'accordian'], 'list3': ['accordian', 'vollleyball']}
471;{'list2': ['esk', 'lephant'], 'list1': ['esk'], 'list3': ['deeer', 'pelicon']}
474;{'list2': ['rog', 'clothepin'], 'list1': ['drogonfly'], 'list3': []}
477;{'list2': ['motercycle'], 'list1': ['racoon', 'dipolma', 'baraccuda'], 'list3': ['flacon', 'baraccuda ']}
480;{'list2': [], 'list1': [], 'list3': []}
483;{'list2': ['ase', 'vase*'], 'list1': ['at', 'cat*'], 'list3': ['oad', 'toad*', 'flamingo*']}
486;{'list2': ['pengiun'], 'list1': [], 'list3': ['motorcyle', 'catepillar']}
489;{'list2': ['crocidile', 'helment'], 'list1': ['crocidile', 'helment'], 'list3': ['sppon', 'ork', 'crocidile', 'envelop', 'kangroo', 'stero ', 'helment', 'buttefly']}
492;{'list2': [], 'list1': [], 'list3': ['eer']}
495;{'list2': [], 'list1': [], 'list3': ['tumpet', 'allitgator']}
498;{'list2': ['rmadillo'], 'list1': [], 'list3': []}
501;{'list2': [], 'list1': [], 'list3': []}
504;{'list2': ['mop'], 'list1': ['elephant', 'car', 'monkey'], 'list3': ['mouse']}
507;{'list2': [], 'list1': ['moon'], 'list3': []}
510;{'list2': [], 'list1': [], 'list3': []}
513;{'list2': [], 'list1': ['grasshoper'], 'list3': ['helemt']}
516;{'list2': [], 'list1': ['socks', 'moose'], 'list3': []}
106;{'list2': ['bayoney'], 'list1': ['mahnet', 'bod'], 'list3': ['marckel']}
109;{'list2': [], 'list1': ['cat'], 'list3': []}
112;{'list2': ['cheuffer', 'beyonette', 'windnioll', 'windmill*'], 'list1': ['cheuffer', 'truck'], 'list3': ['cheuffer', 'beyonet']}
115;{'list2': [], 'list1': ['for'], 'list3': ['mackrele']}
124;{'list2': [], 'list1': [], 'list3': ['ukelele', 'sppon']}
127;{'list2': ['oolbox', 'makaral'], 'list1': [], 'list3': ['mackiral', 'frok', 'amel']}
130;{'list2': [], 'list1': [], 'list3': ['gymnist', 'chauffer', 'fafrmhouse']}
